dd_version,champion_key,champion_id,champion_name,voiceover_set,skin,section,quote,fandom_page,runeterra_region,region_notes
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,Hmm... {{fi|Noxus|Noxian}} granite. Respectable choice.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,The architecture here is not wholly terrible.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,Walls are fine.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,"Huh, loose cobblestone. Will fix later.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,"I did not want to cool off, but this feels nice.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,Volibear made the first river. You do not want to know how.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Moving,"Hmm, this river needs a dam.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Taunt,I don't know what you do and I don't care.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Taunt,Your base is that way! Go cower in it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Taunt,"Whatever you want, the answer is 'go away.'",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Taunt,I do not care at all.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Taunt,This is a waste of my time.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Joke,Buy a joke book. And a clown.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Joke,I now like you less. I did not think that was possible.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Joke,No.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Joke,Stop it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,You like that? I do!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Even my beard is angry!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,This is called building character!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,I have a hard head.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Enough!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Hold still!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,That's a whompin'!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Good! '''Yes!''',Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Hammer never fails.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Now this I like!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,"Ahhh, hitting relieves stress.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,An iron will must be forged!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Hold my ale.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,This will ring nicely!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,You are a nail.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,The work '''is''' the reward!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,I will hit you until minerals fall out!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,"Nose, meet grindstone!",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Nose! Meet grindstone!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Anvil time!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,I was '''working!''',Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,"Good, '''yes!'''",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Fighting is my first language.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,I don't like the look of that thing.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,We never talk. Might as well fight!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Your sword has no counterbalance!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Give me the ale and no one gets hurt.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,Stop building!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,My hammer is better.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,I do not like you.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Attacking,This is for my followers!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Hmm.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Good... yes.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},I taught {{cbi|Doran}} everything he knows.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Hmm...,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Ahh.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Do not waste that.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},"Ornn tested, Ornn approved.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},I was looking at that one too.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},This does not mean we are friends.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Do not hang that on a wall.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},"If you want a weapon, here's a weapon. If you want conversation... here's a weapon.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},That is what good looks like.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},"That's a weapon... you know, for fighting.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},I trust you know how to use that.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},You will not be disappointed.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},A good axe will fell a tree. A great axe will fell an army.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},The weapons I forge do not have names. They have ambitions.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},No exchanges.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},"That is for wielding, '''not''' for entertaining.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},You may be worthy of that. Do not prove me wrong.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},I didn't make that. You didn't buy it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Huh. You are not entirely an arse.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},"You remind me of a young me, who was less impressive.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Working with you is almost like working alone. Almost.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Something you should know about me...,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Using {{ai|Living Forge|Ornn}},Your job is not dying.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Ahhh.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Job complete.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Well, that happened.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Mhm. Yup. Dead.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,That's done.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Character built.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,It has not been a pleasure.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Nailed it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Job done! Time to go home.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,That was more fun than I expected.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Fixed!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Back to work.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,That fixed everything.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Problems solved.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Build it again. Correctly.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,I've seen sturdier sandcastles.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Too much sorcery, not enough elbow grease.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,It's always the magic parts that break.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Honestly, though, I was just leaning on it.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Heh, not one of mine.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Barely touched it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Easy build, easy break.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,A strong sneeze would've had the same effect.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Demolished! Easy.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Bad workmanship.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Shattered and melted.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Mortal craftsmanship, '''please.'''",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,"Heheh, broke that real good.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Kills and Objectives,Whoops. Found a flaw.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,That hit the spot.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"Whatever this drink is made of, it is working.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Fuel for the old hearth-fire.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"Hmm, cherry flavored. Not bad.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"Heyyy, this is pretty good stuff.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"I don't know how to feel about this thing, but okay.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Is it on?,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"Hmm, that all it does? Okay.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,You stay here.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,I do not like surprises.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Spy on that.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,"There, fixed that for you.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Denied.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Was like that when I found it.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Not on my watch.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Early warning is key.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Other Gameplay,Heheh! Broke it real good.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Horns first!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Everyone get behind me!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],This will be fun!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Ready for this?!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Fire up the forge!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Turn up the heat!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Fine! I will intervene!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],We fight now!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Into the fray!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Don't start without me!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Hot stuff!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Hooold!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],I'm on my way. Stop asking.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],You each owe me a beer!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],You requested my aid!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Hooooold!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Incoming!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],Hold!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,],My horns are on the way!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},Hmph. Never mind.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},Changed my mind.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},Here we go.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},Efficient travel method. I approve.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},"I swear, if Volibear is there...",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},"I prefer walking... but, fine.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},Time to show them the horns.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},A fight's where I want to be.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},I love a surprise.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},I'll just drop by.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},They won't be ready for me.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},A good workman is needed.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,{{si|Recall}},"Hmm, this is fast, but it can't be good for you.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,I broke my beard...,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,Well done...,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,I didn't die. My forge missed me.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,Rekindled the old furnace.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,Still no water in the fountain.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,I'm used to this level of disappointment.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,"'We're ready, Ornn, we'll be right behind you'...",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,"Good job, everyone.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,Space Groove,Death,"Just leave everything to me, as usual.",Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,,Trivia,Anvil time!,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,,Trivia,Hold my ale.,Ornn/LoL/Audio,Freljord,
16.3.1,516,Ornn,Ornn,Classic,,Trivia,Denied.,Ornn/LoL/Audio,Freljord,
16.3.1,80,Pantheon,Pantheon,Classic,,Champion Select,"In battle, we are reborn.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,,Champion Select,"Flee, and the spear will find your back.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"I fight until the blood takes the spear from my grasp, until I can only crawl. And even then, you will not defeat me, even then, I will spit in your face!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"I fight until the blood takes the spear from my grasp, until I can only crawl. And even then, you will not defeat me, even then, I will spit in your face!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"The heavens do not fear me because I am a god, they fear me because I am a man!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"The heavens do not fear me because I am a god, they fear me because I am a man!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,Let this day be legend.,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,Let this day be legend.,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"My name is Soldier. By my spear, they will know war.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"My name is Soldier. By my spear, they will know war.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"They are called gods, but when they die you cannot hear their howls above the wind.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"They are called gods, but when they die you cannot hear their howls above the wind.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"Brother to warriors resting beneath wheat. Son of battles a thousand times lost. I know who I am, and I will show the gods what I can become!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"Brother to warriors resting beneath wheat. Son of battles a thousand times lost. I know who I am, and I will show the gods what I can become!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"Shields defend hearts. Both yours, and those beside you.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"Shields defend hearts. Both yours, and those beside you.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Dragonslayer,First Move,"I will turn the dragons' power against them, drive it deep beneath scale... this, I promise.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Dragonslayer,First Move,Here ends the age of dragons!,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Dragonslayer,First Move,We cry out to the heavens... and they answer in wing and flame.,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Dragonslayer,First Move,"A dragon looms, its wings beating the song of battle... calling us to war!",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,First Move,"Aatrox has slaughtered gods. But now, he faces a man.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,First Move,"Aatrox has slaughtered gods. But now, he faces a man.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,Moving,"It is not why I fight, but who I fight for.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,Moving,"It is not why I fight, but who I fight for.",Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,Moving,I cast my excuses into the dirt.,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ashen Conqueror,Moving,I cast my excuses into the dirt.,Pantheon/LoL/Audio,Targon,
16.3.1,80,Pantheon,Pantheon,Classic,Ruined,Moving,The earth is beneath me.,Pantheon/LoL/Audio,Targon,
