dd_version,champion_key,champion_id,champion_name,champion_region,effective_region,voiceover_set,resolved_skin_name,resolved_skinline_name,skin_universe,section,quote
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Moving,No sign of intelligent life anywhere.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,The enemy doesn't think I'm a threat.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,Their mistake.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,"You don't always get to pick your team, but you do get to pick your cause."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,"Riven was the best of us, our hero. Now it's my turn to step up."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,This gear was Primordian tech. We wear it better.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,"Style is important! For me, it's a way to stay human."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,Damn Primordian squids destroyed our world. We protect what's left.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,Anima Squad is here to keep a promise: that humanity will always have a future.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,We're humanity's last shot... Can't afford to miss.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,"Fight like a rabbit: strike fast, be quick... and hope you're lucky."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Long Move,"My team is a little chaotic, but... yeah, they're a little chaotic."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,First Encounter,Look what the cat dragged in.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,First Encounter,"So you didn't just desert us, you betrayed us?  Bold choice, Riven."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,First Encounter,"I can always smell you coming, Sylas."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,First Encounter,"Your dramatic entrance needs work, Vayne."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Taunt,Can't catch me.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Taunt,"Oh, you think you're a threat. Adorable."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Joke,"What's up, doc?"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Joke,"If you've got something actually funny to say, I'm '''all''' ears."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Dance,If I hear '''one''' more joke about doing the bunny-hop...
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,I'll show you.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Fight's not over!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Cute hurts.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Taken down bigger.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,"No carrot, all stick."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Outta my way!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Bang-bang.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Eat laser.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,"All fight, no fluff."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,I'll be quick!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Don't patronize me.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Can't hide!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Bunny's got a kick.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Let's get to work.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Jump for me.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Prey?  Think again.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Wrong move.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Try me.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Turn tail.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Hair-raising.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Engaging.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Target on my tail.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Locked on.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Attacking,Open fire!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Easy target!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Bunny-bounce!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Make this quick.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Pow!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Two for one.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},That's a hit!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Discharged.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Target locked.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},"'''Oh''', I'm good!"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},Outrun '''that'''!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|Q|Miss Fortune}},And that's why '''I'm''' commander!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|W|Miss Fortune}},"Run, rabbit, run."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|W|Miss Fortune}},Hop to it.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|W|Miss Fortune}},Lucky feet.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|W|Miss Fortune}},Light on my feet.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|W|Miss Fortune}},Gotta move.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},It's coming down!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},Going somewhere?
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},Caught in the rain?
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},Slow down!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},No running from me.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|E|Miss Fortune}},Watch your head.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|R|Miss Fortune}},Let's teach 'em why you don't mess with Anima Squad.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|R|Miss Fortune}},"Alright, '''now''' we're hoppin'."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Using {{ai|R|Miss Fortune}},Bunny blast unlocked and ready to unload.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,'''And''' in heels.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Can't be warm and fuzzy about this.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Don't get distracted by the ears.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Add one to the count.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,You let your guard down.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Run faster next time.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Down the rabbit hole.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Oops.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,This bunny shot you down.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Back to your hole!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Neutralized.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"Hope you've got more lives, Jinx. You'll need 'em."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"Guess I'll never know why you left, Riven."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"Sylas, hit the showers. I'll see you at briefing."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"All that intel and you never saw this coming, Vayne?"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Hate to let salvaged tech go to waste...
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,This mission's off to a good start.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"Alright, squad, let's press the advantage!"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,Give up before we do it again.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Kills and Objectives,"One small hop for Anima Squad, one giant leap for humankind!"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Other Gameplay,"You've got my back, I got yours."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Other Gameplay,"Thanks, I needed that."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,],BB01 calling for backup.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,],We've got company!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,],Don't be caught off guard.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,],Inbound to target!
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,{{si|Recall}},A good commander knows when it's time to regroup.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,{{si|Recall}},"Freshen up, adjust the ears, and get back out there!"
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,{{si|Recall}},Got some business to take care of back at Squad HQ.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,{{si|Recall}},"BB01 coming back for resupply, look sharp."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,I'm sorry... Riven...
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,My home... my team...
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,This bunny's not going down without a fight.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,They won't get the best of me again.
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,"We go down, we bounce back even stronger. That's how we survive."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,"If we can still fight, we can still win."
16.7.1,21,MissFortune,Miss Fortune,Bilgewater,Bilgewater,Classic,,,,Death,"BB01 reporting in: I'm alive, returning to duty."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Champion Select,Destiny. Domination. Deceit.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Champion Select,None can escape me.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,"Enter, and abandon hope!"
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,Abandon hope all ye who enter here.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,"Ah, life is a bitter shame"
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,A fine addition to my domain
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,A fine addition to my collection.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,"¡Gestión de Escudo, chico!"
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,Gestión de Escudo
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,Misery loves company
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,"No pain, no {{ai|Iron Man|Mordekaiser|drain}}!"
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,"You only need to click once, fool!"
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,So be it... Summoner.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,So be it... Jedi
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,Time to shred.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,For great... torment!
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,For great science!
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,,,,Trivia,Mordekaiser... are you also a prisoner?
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,variant=old3,,,Trivia,Misery loves company.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,variant=old3,,,Trivia,If I must.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,variant=old3,,,Trivia,Carnage!
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,Naive men pray to the gods; they will learn to pray to me.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,Naive men pray to the gods; they will learn to pray to me.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,Naive men pray to the gods; they will learn to pray to me.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,"I carve my kingdom beyond, from the ashes of nothing, no mortals, not even gods, will stop me from claiming what is mine."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,"I carve my kingdom beyond, from the ashes of nothing, no mortals, not even gods, will stop me from claiming what is mine."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,"I carve my kingdom beyond, from the ashes of nothing, no mortals, not even gods, will stop me from claiming what is mine."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,"The world has tried to forget my existence, time to remind them why they fear."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,"The world has tried to forget my existence, time to remind them why they fear."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,"The world has tried to forget my existence, time to remind them why they fear."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,"I have bent the realm of the dead to my will, this world shall be next."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,"I have bent the realm of the dead to my will, this world shall be next."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,"I have bent the realm of the dead to my will, this world shall be next."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,"In the world beyond, blackened ichor filled a crumbling sky, as souls withered to nothing. But I refused to fade."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,"In the world beyond, blackened ichor filled a crumbling sky, as souls withered to nothing. But I refused to fade."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,"In the world beyond, blackened ichor filled a crumbling sky, as souls withered to nothing. But I refused to fade."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,First Move,I alone am the bastion between eternal existence and oblivion.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,First Move,I alone am the bastion between eternal existence and oblivion.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,First Move,I alone am the bastion between eternal existence and oblivion.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,"Soon, Nightfall shall feast."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,"Soon, Nightfall shall feast."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,"Soon, Nightfall shall feast."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,Every soul shall serve.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,Every soul shall serve.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,Every soul shall serve.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,I march towards endless glory.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,I march towards endless glory.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,I march towards endless glory.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,"Fools fear death, the strong wield it."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,"Fools fear death, the strong wield it."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,"Fools fear death, the strong wield it."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,I raise my iron fist to subjugate the living.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,I raise my iron fist to subjugate the living.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,I raise my iron fist to subjugate the living.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,I promise eternity.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,I promise eternity.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,I promise eternity.
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,"The ungrateful call me tyrant, the wise call me lord."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,"The ungrateful call me tyrant, the wise call me lord."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,"The ungrateful call me tyrant, the wise call me lord."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,"Mortals plan in fear for tomorrow, I build for eternity."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,"Mortals plan in fear for tomorrow, I build for eternity."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,"Mortals plan in fear for tomorrow, I build for eternity."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Dark Star,,,Moving,"The unworthy are dust, doomed to wither and fade."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Ashen Graveknight,,,Moving,"The unworthy are dust, doomed to wither and fade."
16.7.1,82,Mordekaiser,Mordekaiser,,,Classic,Old God,,,Moving,"The unworthy are dust, doomed to wither and fade."
